43.182,42.602,43.015,44.545,42.623,42.994,42.518,42.539,43.539,41.563,41.648,41.392,41.558,41.392,41.818,40.894,40.147,42.952,42.55,43.036,41.882,40.981,41.428,39.97,41.925,41.319,41.384,40.41,41.86,41.055,40.343,40.299,40.299,40.387,41.406,41.165,39.366,40.12,41.165,41.099,39.872,41.443,38.272,39.872,39.985,39.047,40.052,38.179,39.691,40.789,39.394,39.691,39.759,38.517,39.668,38.424,39.21,39.44,40.409,39.394,38.447,39.024,39.117,38.955,39.279,38.955,39.048,38.283,37.689,39.417,38.33,38.978,38.283,38.236,37.381,37.93,38.024,36.854,37.047,38.048,38.674,36.19,38.931,37.047,37.023,36.975,38.095,36.902,38.024,36.782,38.001,35.164,35.897,35.946,34.841,35.824,34.841,36.709,36.044,36.215,34.716,35.115,34.866,35.552,36.612,35.995,35.676,35.701,35.824,34.716,34.791,34.916,34.11,34.816,35.303,33.883,33.984,32.924,34.286,34.666,33.857,32.924,34.11,33.206,35.139,33.552,32.924,33.053,33.73,33.027,32.432,32.692,32.174,33.883,32.484,32.252,33.002,31.992,33.756,31.966,31.324,31.783,32.692,31.888,31.324,30.397,30.344,30.876,30.264,30.157,30.955,31.573,31.14,30.29,31.966,28.928,30.876,30.37,31.034,30.423,29.47,28.161,28.078,29.889,29.862,28.846,28.353,29.889,29.996,29.564,28.078,28.326,27.912,27.231,28.106,26.33,27.801,28.38,28.874,27.801,26.669,26.075,27.203,27.912,27.829,27.119,25.459,27.231,26.923,25.847,26.584,25.733,26.556,25.115,26.018,24.594,25.819,25.561,24.213,26.357,24.419,24.477,23.892,26.643,23.539,24.652,23.863,25.647,23.539,24.389,23.509,23.98,23.39,24.389,23.775,22.69,22.33,23.241,22.511,21.905,23.032,21.663,22.33,20.573,21.661,21.572,21.114,21.661,21.694,19.859,21.63,20.96,20.744,22.527,21.415,20.388,20.917,20.837,20.078,19.103,20.087,19.229,19.26,19.291,20.603,18.033,19.418,19.26,17.84,18.371,18.275,18.748,18.903,18.178,18.812,17.691,18.146,17.429,17.029,17.29,16.534,16.268,17.372,16.24,16.034,15.608,16.06,16.229,15.865,15.034,14.649,14.556,14.966,15.254,14.898,14.176,14.002,13.968,14.634,14,13.236,13.933,12.545,13.724,13.863,11.872,11.872,12.209,12.245,12.263,11.532,11.261,11.369,11.752,10.788,10.057,10.042,9.788,10.788,9.984,8.961,9.563,9.639,9.299,9.035,8.073,8.512,8.21,8.588,8.448,7.407,7.095,7.137,6.904,7.29,5.936,6.063,5.7,6.143,6.237,5.091,4.742,5.023,4.983,4.782,3.805,3.68,3.52,3.765,3.764,2.428,2.386,2.444,2.513,2.428,1.245,1.302,1.288,1.33,1.302,0,0,0,0,0
0.9065,0.89768,0.88886,0.89964,0.89768,0.88886,0.8967,0.8967,0.88298,0.89572,0.8967,0.89278,0.882,0.89278,0.88592,0.88494,0.88788,0.88788,0.882,0.88984,0.8869,0.8869,0.898,0.88494,0.8869,0.896,0.897,0.896,0.889,0.892,0.895,0.894,0.894,0.896,0.897,0.894,0.894,0.892,0.894,0.893,0.888,0.883,0.892,0.888,0.89,0.889,0.891,0.891,0.885,0.888,0.881,0.885,0.886,0.882,0.885,0.88,0.878,0.882,0.882,0.881,0.881,0.876,0.877,0.875,0.879,0.875,0.876,0.878,0.884,0.881,0.879,0.875,0.878,0.878,0.88,0.873,0.875,0.88072,0.88375,0.875,0.871,0.88476,0.874,0.88375,0.88375,0.88274,0.876,0.88173,0.875,0.87971,0.874,0.88375,0.88072,0.88173,0.8787,0.87971,0.8787,0.8787,0.88274,0.88476,0.87769,0.88274,0.87971,0.87567,0.87769,0.88173,0.87769,0.87769,0.87971,0.87769,0.8787,0.87971,0.88274,0.8787,0.87264,0.87971,0.88072,0.87971,0.88476,0.87668,0.87971,0.87971,0.88274,0.88274,0.88274,0.87567,0.87971,0.88072,0.87769,0.88072,0.88476,0.87668,0.88173,0.87971,0.88577,0.88274,0.88072,0.87971,0.87769,0.8787,0.88375,0.87668,0.87668,0.87769,0.88375,0.875,0.874,0.869,0.873,0.872,0.87,0.87365,0.88173,0.874,0.8787,0.868,0.869,0.875,0.87971,0.875,0.875,0.871,0.87,0.869,0.868,0.867,0.874,0.869,0.87,0.865,0.87,0.873,0.868,0.871,0.871,0.872,0.867,0.874,0.868,0.867,0.865,0.869,0.871,0.868,0.867,0.87,0.873,0.871,0.868,0.866,0.864,0.865,0.863,0.869,0.868,0.863,0.866,0.863,0.87,0.861,0.861,0.862,0.866,0.853,0.862,0.864,0.866,0.864,0.862,0.861,0.862,0.867,0.86,0.861,0.865,0.863,0.859,0.859,0.861,0.866,0.856,0.863,0.859,0.861,0.852,0.862,0.857,0.852,0.863,0.854,0.851,0.855,0.853,0.84,0.849,0.859,0.844,0.854,0.856,0.857,0.846,0.858,0.847,0.848,0.84,0.855,0.849,0.847,0.853,0.849,0.848,0.842,0.834,0.847,0.843,0.842,0.847,0.839,0.845,0.848,0.84,0.837,0.828,0.847,0.835,0.84,0.825,0.827,0.833,0.834,0.841,0.83,0.834,0.827,0.833,0.826,0.824,0.824,0.821,0.835,0.827,0.824,0.83,0.832,0.823,0.824,0.824,0.818,0.818,0.808,0.801,0.818,0.819,0.803,0.814,0.816,0.798,0.805,0.805,0.815,0.816,0.803,0.803,0.8,0.817,0.79,0.812,0.809,0.785,0.802,0.784,0.79,0.8,0.798,0.792,0.798,0.781,0.796,0.782,0.792,0.773,0.788,0.791,0.79,0.789,0.781,0.771,0.787,0.789,0.78,0.77,0.769,0.778,0.77,0.77,0.778,0.769,0.778,0.753,0.769,0.751,0.759,0.743,0.759,0.743
